Date,Time,Lat,Lon,Base,Hour,Weekdays,Borough
2014-04-01 00:00:00,17:04:00,40.7512,-73.9891,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:04:00,40.7554,-73.9839,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:06:00,40.7647,-73.9699,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:07:00,40.7915,-73.9523,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:07:00,40.7756,-73.9482,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:07:00,40.7701,-73.9803,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:08:00,40.7556,-73.9851,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:08:00,40.7527,-73.9856,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:08:00,40.7413,-73.9908,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:09:00,40.7324,-74.0087,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:09:00,40.7432,-73.9863,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:10:00,40.7697,-73.981,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:10:00,40.7227,-74.0087,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:11:00,40.7204,-74.0048,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:12:00,40.7615,-73.9824,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:12:00,40.6898,-73.9782,B02512,17,Tuesday,NYC Area
2014-04-01 00:00:00,17:13:00,40.7296,-73.9983,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:14:00,40.7256,-74.0054,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:15:00,40.7199,-74.0043,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:16:00,40.7539,-73.9806,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:16:00,40.7649,-73.962,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:17:00,40.7539,-73.9764,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:17:00,40.7554,-73.9726,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:18:00,40.776,-73.9573,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:19:00,40.7631,-73.9742,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:19:00,40.7685,-73.8625,B02512,17,Tuesday,NYC Area
2014-04-01 00:00:00,17:19:00,40.7938,-73.973,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:19:00,40.7857,-73.9553,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:19:00,40.7857,-73.9553,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:20:00,40.72,-73.9991,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:21:00,40.7782,-73.9628,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:21:00,40.751,-73.9767,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:22:00,40.7212,-74.0018,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:25:00,40.7287,-73.9898,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:25:00,40.7736,-73.9812,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:26:00,40.7328,-73.986,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:27:00,40.7566,-73.9739,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:27:00,40.7539,-73.982,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:31:00,40.72,-74.0038,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:32:00,40.7395,-73.9941,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:32:00,40.7457,-74.0091,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:32:00,40.7021,-74.0127,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:33:00,40.7534,-73.9904,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:34:00,40.7242,-74.001,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:35:00,40.755,-73.9988,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:36:00,40.6844,-74.2762,B02512,17,Tuesday,Other
2014-04-01 00:00:00,17:37:00,40.7574,-73.9762,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:39:00,40.7529,-73.8838,B02512,17,Tuesday,NYC Area
2014-04-01 00:00:00,17:40:00,40.7617,-73.975,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:41:00,40.753,-73.9791,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:41:00,40.7459,-73.9884,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:42:00,40.7178,-73.9521,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:42:00,40.7816,-73.9803,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:45:00,40.7556,-73.9745,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:46:00,40.7214,-73.9974,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:46:00,40.7875,-73.9684,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:46:00,40.7685,-73.9689,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:46:00,40.753,-73.9701,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:48:00,40.7478,-74.0044,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:48:00,40.7745,-73.958,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:50:00,40.7562,-73.9698,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:50:00,40.7129,-74.0356,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:50:00,40.7129,-74.0356,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:52:00,40.7169,-74.0123,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:52:00,40.7634,-73.9672,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:52:00,40.7555,-73.9739,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:53:00,40.7581,-73.9816,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:54:00,40.7849,-73.9487,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:54:00,40.7332,-73.9956,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:54:00,40.7376,-73.9926,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:56:00,40.756,-73.9717,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:58:00,40.771,-73.9615,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:58:00,40.7221,-73.9994,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:59:00,40.7305,-74.0069,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,17:59:00,40.7565,-73.9844,B02512,17,Tuesday,Manhattan
2014-04-01 00:00:00,18:00:00,40.7568,-73.9718,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:01:00,40.7381,-74.0085,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:02:00,40.7986,-73.9728,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:02:00,40.757,-73.972,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:03:00,40.7535,-73.9786,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:03:00,40.7732,-73.8857,B02512,18,Tuesday,NYC Area
2014-04-01 00:00:00,18:03:00,40.742,-73.9851,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:05:00,40.786,-73.981,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:05:00,40.7059,-74.0167,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:05:00,40.7401,-73.9901,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:07:00,40.7403,-73.9884,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:08:00,40.7243,-73.9933,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:10:00,40.733,-73.9912,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:13:00,40.7535,-73.9739,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:13:00,40.7535,-73.9739,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:14:00,40.7615,-73.9765,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:14:00,40.7288,-74.0347,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:16:00,40.7219,-74.0041,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:17:00,40.7101,-73.9688,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:17:00,40.7473,-74.0007,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:18:00,40.6086,-73.9326,B02512,18,Tuesday,NYC Area
2014-04-01 00:00:00,18:19:00,40.7103,-73.9845,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:20:00,40.7265,-73.9832,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:20:00,40.7829,-73.4372,B02512,18,Tuesday,Other
2014-04-01 00:00:00,18:20:00,40.7548,-73.9734,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:21:00,40.7548,-73.9831,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:21:00,40.7636,-73.9814,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:21:00,40.7643,-73.9688,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:25:00,40.7277,-74.0346,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:25:00,40.7277,-74.0346,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:26:00,40.7627,-73.9779,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:27:00,40.7551,-73.9753,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:31:00,40.6449,-73.7822,B02512,18,Tuesday,NYC Area
2014-04-01 00:00:00,18:31:00,40.7327,-73.996,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:31:00,40.6757,-73.9844,B02512,18,Tuesday,NYC Area
2014-04-01 00:00:00,18:31:00,40.7414,-73.9848,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:31:00,40.7603,-73.9782,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:32:00,40.7243,-73.9998,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:33:00,40.7666,-73.9692,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:33:00,40.7093,-73.9618,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:34:00,40.7278,-74.0017,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:35:00,40.7545,-73.9768,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:36:00,40.7578,-73.9691,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:36:00,40.7457,-74.0049,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:37:00,40.7414,-73.9913,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:38:00,40.7678,-73.9832,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:42:00,40.758,-73.9757,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:43:00,40.7284,-74.0071,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:43:00,40.7429,-73.9886,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:44:00,40.7591,-73.9765,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:44:00,40.763,-73.9718,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:45:00,40.7782,-73.962,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:45:00,40.7782,-73.962,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:47:00,40.7445,-74.0079,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:47:00,40.7445,-74.0079,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:47:00,40.7642,-73.9731,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:48:00,40.7211,-73.9569,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:49:00,40.7077,-74.0054,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:50:00,40.7341,-74.0039,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:51:00,40.6164,-73.9523,B02512,18,Tuesday,NYC Area
2014-04-01 00:00:00,18:51:00,40.7565,-73.9746,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:54:00,40.7592,-74.0235,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:56:00,40.7255,-73.995,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:56:00,40.764,-73.9713,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:57:00,40.7584,-73.9724,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:57:00,40.741,-73.99,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,18:58:00,40.7215,-73.9989,B02512,18,Tuesday,Manhattan
2014-04-01 00:00:00,19:00:00,40.7558,-73.9751,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:01:00,40.7899,-73.9697,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:02:00,40.7219,-74.0074,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:02:00,40.743,-74.0076,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:04:00,40.7688,-73.8625,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:05:00,40.7222,-74.002,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:05:00,40.7222,-74.002,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:05:00,40.7578,-73.9722,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:05:00,40.7045,-74.0103,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:06:00,40.7624,-73.9835,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:06:00,40.7525,-73.9754,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:06:00,40.7065,-74.0094,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:09:00,40.7354,-74.1689,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:09:00,40.7733,-73.9548,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:11:00,40.7287,-73.9984,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:11:00,40.7123,-73.9951,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:11:00,40.7608,-73.979,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:13:00,40.7843,-73.9539,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:13:00,40.7843,-73.9539,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:13:00,40.6836,-73.9975,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:13:00,40.6971,-73.9949,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:14:00,40.6881,-74.183,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:15:00,40.7417,-73.9918,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:15:00,40.7605,-73.9754,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:15:00,40.7641,-73.9813,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:16:00,40.727,-73.9998,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:17:00,40.7453,-73.9908,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:18:00,40.714,-73.9552,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:21:00,40.7368,-73.9888,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:22:00,40.7321,-73.9865,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:22:00,40.764,-73.979,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:23:00,40.7308,-74.0068,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:23:00,40.7541,-73.9764,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:24:00,40.7408,-73.992,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:27:00,40.7581,-73.9751,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:28:00,40.7234,-74.0036,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:28:00,40.7727,-73.9558,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:29:00,40.7625,-73.9769,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:31:00,40.738,-74.0308,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:32:00,40.7517,-73.9862,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:33:00,40.7274,-74.0057,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:34:00,40.7324,-73.9969,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:34:00,40.7304,-74.0461,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:35:00,40.7104,-73.9847,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:37:00,40.7441,-73.984,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:38:00,40.8262,-73.9439,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:41:00,40.7218,-74.0042,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:41:00,40.7594,-73.9828,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:43:00,40.7327,-74.0077,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:43:00,40.7616,-73.9825,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:45:00,40.759,-73.9624,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:46:00,40.6879,-74.181,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:47:00,40.7122,-73.8232,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:47:00,40.764,-73.9766,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:50:00,40.7167,-74.0024,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:50:00,40.6953,-74.1798,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:50:00,40.7371,-74.0021,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:50:00,40.7437,-73.9792,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:51:00,40.751,-73.9729,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:52:00,40.7999,-73.6507,B02512,19,Tuesday,Other
2014-04-01 00:00:00,19:52:00,40.7261,-73.9962,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:53:00,40.702,-73.9867,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:53:00,40.6436,-73.7899,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:54:00,40.7295,-73.987,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:54:00,40.7102,-74.015,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:55:00,40.7592,-73.9777,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:56:00,40.7995,-73.9638,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:56:00,40.7333,-74.0056,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:57:00,40.8132,-74.2143,B02512,19,Tuesday,NYC Area
2014-04-01 00:00:00,19:57:00,40.7384,-73.9917,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:58:00,40.7236,-74.0027,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,19:59:00,40.764,-73.9766,B02512,19,Tuesday,Manhattan
2014-04-01 00:00:00,20:00:00,40.7533,-73.9664,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:01:00,40.7636,-73.9794,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:01:00,40.7322,-74.0076,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:04:00,40.7146,-74.0101,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:05:00,40.7271,-74.0347,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:05:00,40.7475,-74.009,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:06:00,40.7685,-73.8626,B02512,20,Tuesday,NYC Area
2014-04-01 00:00:00,20:06:00,40.7685,-73.8626,B02512,20,Tuesday,NYC Area
2014-04-01 00:00:00,20:08:00,40.7218,-73.9829,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:09:00,40.6449,-73.7822,B02512,20,Tuesday,NYC Area
2014-04-01 00:00:00,20:09:00,40.7274,-73.9937,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:10:00,40.73,-73.9856,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:11:00,40.7195,-74.0323,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:11:00,40.7195,-74.0323,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:12:00,40.7103,-73.9847,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:14:00,40.7516,-73.977,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:15:00,40.7608,-73.979,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:16:00,40.7636,-73.9754,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:17:00,40.7588,-73.9776,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:17:00,40.742,-74.0055,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:18:00,40.7497,-73.9931,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:20:00,40.7399,-73.9934,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:45:00,40.737,-73.998,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:45:00,40.7345,-74.01,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:45:00,40.7737,-73.956,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:46:00,40.7233,-74.0083,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:46:00,40.7186,-74.0339,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:46:00,40.7186,-74.0339,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:47:00,40.7308,-74.001,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:47:00,40.7546,-73.9893,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:47:00,40.7592,-74.0228,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:48:00,40.7555,-73.9731,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:48:00,40.7649,-73.9807,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:48:00,40.7617,-73.9845,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:49:00,40.7138,-74.0635,B02512,20,Tuesday,NYC Area
2014-04-01 00:00:00,20:49:00,40.7218,-73.9934,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:50:00,40.7203,-73.9794,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:50:00,40.7324,-73.9931,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:50:00,40.7035,-73.9907,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:51:00,40.7636,-73.9694,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:51:00,40.7498,-73.9899,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:52:00,40.7634,-73.9792,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:52:00,40.7655,-73.9758,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:55:00,40.6728,-73.9834,B02512,20,Tuesday,NYC Area
2014-04-01 00:00:00,20:58:00,40.7626,-73.9787,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:58:00,40.7406,-74.0068,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:58:00,40.7605,-73.9706,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:58:00,40.7605,-73.9706,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:59:00,40.7615,-73.9785,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,20:59:00,40.7573,-73.9742,B02512,20,Tuesday,Manhattan
2014-04-01 00:00:00,21:01:00,40.6609,-73.8847,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:02:00,40.7587,-73.9795,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:03:00,40.7321,-73.9959,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:03:00,40.7551,-73.9872,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:04:00,40.7462,-74.0081,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:09:00,40.7251,-73.9921,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:09:00,40.7257,-73.9946,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:10:00,40.7494,-73.9922,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:11:00,40.7537,-73.9744,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:14:00,40.7693,-73.983,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:14:00,40.7575,-73.978,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:15:00,40.7644,-73.9774,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:17:00,40.7461,-74.0096,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:17:00,40.7017,-73.9867,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:19:00,40.7272,-73.9938,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:20:00,40.7294,-73.9877,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:20:00,40.7366,-73.9927,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:23:00,40.7419,-74.0038,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:23:00,40.7614,-73.9794,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:23:00,40.7094,-74.0808,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:24:00,40.7636,-73.9725,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:24:00,40.7405,-74.0082,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:26:00,40.7315,-74.0004,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:27:00,40.7425,-73.9847,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:28:00,40.7441,-74.0013,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:29:00,40.7647,-73.9837,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:31:00,40.7708,-73.8658,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:31:00,40.7231,-73.9839,B02512,21,Tuesday,Manhattan
